,1-B4-needle-fungal,1-B4-stem-fungal,1-RS3-root-fungal,1-RS3-soil-fungal,10-B4-needle-fungal,10-B4-stem-fungal,10-RS3-root-fungal,10-RS3-soil-fungal,118-B4-needle-fungal,118-B4-stem-fungal,118-RS3-root-fungal,118-RS3-soil-fungal,119-B4-needle-fungal,119-B4-stem-fungal,119-RS3-root-fungal,119-RS3-soil-fungal,120-B4-needle-fungal,120-B4-stem-fungal,120-RS3-root-fungal,120-RS3-soil-fungal,123-B4-needle-fungal,123-B4-stem-fungal,123-RS3-root-fungal,123-RS3-soil-fungal,124-B4-needle-fungal,124-B4-stem-fungal,124-RS3-root-fungal,124-RS3-soil-fungal,130-B4-needle-fungal,130-B4-stem-fungal,130-RS3-root-fungal,130-RS3-soil-fungal,134-B4-needle-fungal,134-B4-stem-fungal,134-RS3-root-fungal,134-RS3-soil-fungal,138-B4-needle-fungal,138-B4-stem-fungal,138-RS3-root-fungal,138-RS3-soil-fungal,146-B4-needle-fungal,146-B4-stem-fungal,146-RS3-root-fungal,146-RS3-soil-fungal,148-B4-needle-fungal,148-B4-stem-fungal,148-RS3-root-fungal,148-RS3-soil-fungal,29-B4-needle-fungal,29-B4-stem-fungal,29-RS3-root-fungal,29-RS3-soil-fungal,3-B4-needle-fungal,3-B4-stem-fungal,3-RS3-root-fungal,3-RS3-soil-fungal,33-B4-needle-fungal,33-B4-stem-fungal,33-RS3-root-fungal,33-RS3-soil-fungal,34-B4-needle-fungal,34-B4-stem-fungal,34-RS3-root-fungal,34-RS3-soil-fungal,35-B4-needle-fungal,35-B4-stem-fungal,35-RS3-root-fungal,35-RS3-soil-fungal,36-B4-needle-fungal,36-B4-stem-fungal,36-RS3-root-fungal,36-RS3-soil-fungal,40-B4-needle-fungal,40-B4-stem-fungal,40-RS3-root-fungal,40-RS3-soil-fungal,41-B4-needle-fungal,41-B4-stem-fungal,41-RS3-root-fungal,41-RS3-soil-fungal,42-B4-needle-fungal,42-B4-stem-fungal,42-RS3-root-fungal,42-RS3-soil-fungal,49-B4-needle-fungal,49-B4-stem-fungal,49-RS3-root-fungal,49-RS3-soil-fungal,51-B4-needle-fungal,51-B4-stem-fungal,51-RS3-root-fungal,51-RS3-soil-fungal,58-B4-needle-fungal,58-B4-stem-fungal,58-RS3-root-fungal,58-RS3-soil-fungal,6-B4-needle-fungal,6-B4-stem-fungal,6-RS3-root-fungal,6-RS3-soil-fungal,61-B4-needle-fungal,61-B4-stem-fungal,61-RS3-root-fungal,61-RS3-soil-fungal,65-B4-needle-fungal,65-B4-stem-fungal,65-RS3-root-fungal,65-RS3-soil-fungal,7-B4-needle-fungal,7-B4-stem-fungal,7-RS3-root-fungal,7-RS3-soil-fungal,71-B4-needle-fungal,71-B4-stem-fungal,71-RS3-root-fungal,71-RS3-soil-fungal,73-B4-needle-fungal,73-B4-stem-fungal,73-RS3-root-fungal,73-RS3-soil-fungal,74-B4-needle-fungal,74-B4-stem-fungal,74-RS3-root-fungal,74-RS3-soil-fungal,84-B4-needle-fungal,84-B4-stem-fungal,84star-RS3-root-fungal,84star-RS3-soil-fungal,87-B4-needle-fungal,87-B4-stem-fungal,87-RS3-root-fungal,87-RS3-soil-fungal,88-B4-needle-fungal,88-B4-stem-fungal,88-RS3-root-fungal,88-RS3-soil-fungal,89-B4-needle-fungal,89-B4-stem-fungal,9-B4-needle-fungal,9-B4-stem-fungal,9-RS3-root-fungal,9-RS3-soil-fungal,91-B4-needle-fungal,91-B4-stem-fungal,91-RS3-root-fungal,91-RS3-soil-fungal,96-B4-needle-fungal,96-B4-stem-fungal,96-RS3-root-fungal,96-RS3-soil-fungal,97-B4-needle-fungal,97-B4-stem-fungal,97-RS3-root-fungal,97-RS3-soil-fungal,98-B4-needle-fungal,98-B4-stem-fungal,98-RS3-root-fungal-S16,98-RS3-root-fungal-S20,98-RS3-soil-fungal-S58,98-RS3-soil-fungal-S62
ef5bacb011ec80223d15883926857007,0,0,578,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,981,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,5,1169,0,0,0,0,0,0,0,4,0,0,0,367,0,0,0,0,0,0,0,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6905,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,988,0,0,0,0,18,0
de47616ef5d4d968c8dec0a449517ed1,0,0,0,0,0,0,0,1358,0,0,0,0,0,0,2917,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,152,0,0,466,0,0,0,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537,0,0,0,175,0,0,0,6723,0,0,0,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,184
59baaef0f6a7fadfc26f232946a201e7,0,0,0,0,318,0,0,40,81,0,0,0,793,0,0,0,247,0,0,0,469,0,0,0,0,0,0,0,176,0,0,26,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,83,25,0,0,247,0,0,0,949,0,0,0,1093,4,0,188,0,0,0,0,0,0,0,0,0,0,0,0,4850,0,0,0,66,0,0,0,105,0,0,0,439,0,0,0,408,0,0,0,16,0,0,39,349,0,0,0,0,0,0,51,439,0,0,35,44,0,0,0,34,0,0,75,0,0,0,0,361,0,786,0,0,31,0,0,0,0,236,0,0,187,178,0,0,0,284,0,0,0,0,0
4fd4ab332e0098a0a01cd382aa8a40e7,0,0,0,2,585,0,0,0,98,0,0,4,206,0,0,3,16,0,0,0,10,0,0,0,6,0,0,0,23,0,0,0,0,0,0,0,83,0,0,2,0,0,0,0,814,0,0,0,890,0,0,7,48,0,0,0,215,43,0,0,1490,0,0,2,770,0,0,9,1134,0,0,0,63,0,0,0,190,0,0,0,285,11,0,0,14,0,0,0,119,0,0,0,25,0,0,6,794,149,0,3,135,0,0,41,456,0,0,0,1197,0,0,32,163,261,0,2,0,0,0,0,18,0,0,5,238,0,0,0,1562,3,0,12,642,0,0,0,17,0,80,0,0,5,197,8,0,0,228,0,0,8,316,0,0,0,107,0,0,0,0,0
cfa3a1b7e8b6bbce1368a2c46d49042e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13048,0,0,0,0,0,0,0,0,0,0
b56df52a896a89dcc77edb725eb37bfe,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55a66effd5e9f2cf47d749b4b1d7004d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,1110,0,0,0,0,0,0,0,0,0,0,0,2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,0,0,0,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7289,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925fe792939f3f48aaab48496c21cb84,0,0,0,0,0,130,0,0,8,107,0,0,42,62,0,0,0,0,0,0,7,20,0,0,98,1033,0,0,110,103,0,0,0,0,0,0,0,0,0,0,28,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,96,0,0,60,5387,0,0,165,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,572,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0
893b5c474338afc2558eb6c071f56c58,2755,15,0,0,583,0,0,0,66,105,0,0,581,0,0,0,81,0,0,0,765,68,0,0,130,7,0,0,169,0,0,40,88,0,0,0,60,5,0,3,242,0,0,0,184,16,0,0,143,0,0,0,320,0,0,0,36,51,0,0,138,16,0,0,198,5,0,0,34,0,0,0,431,0,0,26,202,0,0,0,79,0,0,0,184,156,0,0,380,65,0,0,0,0,0,0,0,0,0,0,556,0,0,0,151,0,0,0,223,0,0,6,161,235,0,0,230,263,0,0,297,141,0,0,156,0,0,0,61,0,0,467,273,0,0,0,121,0,181,0,0,0,454,0,0,0,314,0,0,0,162,6,0,0,102,13,0,0,0,0
d8a26dd90e40c46687317d97bd53c2bf,0,0,82,329,0,0,0,145,0,0,0,0,0,0,8,0,0,0,0,14,0,0,0,20,0,0,0,98,0,0,0,0,0,0,0,0,0,0,88,19,0,0,0,25,0,0,93,0,0,0,0,262,0,0,1749,0,0,0,165,66,0,0,3731,0,0,0,0,0,0,0,0,888,0,0,1190,0,0,0,0,79,0,0,0,286,0,0,0,0,0,0,0,90,0,0,0,10,0,0,49,0,0,0,0,0,0,0,0,4,0,0,51,30,0,0,0,5,0,0,1561,5,0,0,0,19,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,79,0,0,0,145,0,0,0,0,0,0,0,107,0,0,0,5,1176,6
3eef0fd4b4e3443b35ce402570aab21f,0,0,0,0,176,479,0,0,0,294,0,0,0,1197,0,0,0,145,0,0,0,311,0,0,0,150,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,1073,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,697,0,0,0,74,0,0,0,481,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,0,0,0,1854,0,0,0,713,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,475,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,364,0,668,0,0,0,112,0,0,0,0,0,0,104,1176,0,0,0,109,0,0,0,0
8c1a0ec7864e53284bd2d2936e5d9e25,0,0,0,0,0,0,0,0,0,0,1279,20,0,0,6,55,0,0,55,0,0,0,0,0,0,0,0,0,0,0,408,1168,0,0,0,0,0,0,0,30,0,0,1793,163,0,0,0,0,0,0,0,57,0,0,0,33,0,0,15,0,0,0,0,270,0,0,0,91,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,41,0,0,27,0,0,0,395,220,0,0,1210,0,0,0,646,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,110,0,0,0,42,0,0,0,376,0,0,0,23,0,0,0,0,573,0,0,0,0,0,0,0,1007,943,0,0,33,0,0,0,0,132,0,982
e0a5270fc926928e6aa127902356b2b1,0,0,0,0,452,0,0,0,364,0,0,0,312,0,0,0,418,0,0,0,1730,0,0,0,396,0,0,0,837,0,0,0,0,0,0,0,0,0,0,0,1015,0,0,0,279,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,710,0,0,0,90,0,0,0,475,0,0,0,511,0,0,0,62,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,128,0,0,0,53,0,0,0,1504,0,0,0,545,0,0,0,0,0,0,0,0,0,0,0,70,0,57,0,0,0,0,0,0,0,0,0,0,0,1078,0,0,0,516,0,0,0,0,0
